id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
570154000001,"City of Alma, Precinct 1",24,108,43,2,0
570154000002,"City of Alma, Precinct 2",28,106,59,3,0
570154000003,"City of Alma, Precinct 3",28,80,50,2,1
574134000001,"City of Ithaca, Precinct 1",53,157,96,10,0
577100000001,"City of St. Louis, Precinct 1",63,120,86,6,0
570326000001,"Arcada Township, Precinct 1",22,111,69,6,1
570802000001,"Bethany Township, Precinct 1",27,82,65,2,1
572512000001,"Elba Township, Precinct 1",19,66,55,0,0
572588000001,"Emerson Township, Precinct 1",11,78,41,2,0
573108000001,"Fulton Township, Precinct 1",48,223,111,10,1
573616000001,"Hamilton Township, Precinct 1",10,28,19,1,0
574408000001,"Lafayette Township, Precinct 1",13,39,23,0,0
575736000001,"New Haven Township, Precinct 1",18,46,50,2,0
575704000001,"Newark Township, Precinct 1",18,59,39,4,0
575880000001,"North Shade Township, Precinct 1",18,52,24,2,2
575888000001,"North Star Township, Precinct 1",11,69,45,6,0
576436000001,"Pine River Township, Precinct 1",54,144,114,4,1
577258000001,"Seville Township, Precinct 1",33,133,106,2,0
577730000001,"Sumner Township, Precinct 1",26,115,94,4,1
578408000001,"Washington Township, Precinct 1",15,77,34,2,2
578662000001,"Wheeler Township, Precinct 1",46,124,105,5,2
