id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
1233070000001,"City of Fremont, Precinct 1",87,176,118,16,0
1233070000002,"City of Fremont, Precinct 2",46,171,113,10,0
1233436000001,"City of Grant, Precinct 1",16,57,31,2,0
1235708000001,"City of Newaygo, Precinct 1",43,107,54,4,0
1238668000001,"City of White Cloud, Precinct 1",35,71,51,1,0
1230370000001,"Ashland Township, Precinct 1",41,217,163,4,0
1230562000001,"Barton Township, Precinct 1",15,52,64,2,0
1230658000001,"Beaver Township, Precinct 1",10,38,25,0,0
1230828000001,"Big Prairie Township, Precinct 1",39,131,121,8,0
1231050000001,"Bridgeton Township, Precinct 1",40,127,123,9,2
1231106000001,"Brooks Township, Precinct 1",74,329,220,10,3
1231898000001,"Croton Township, Precinct 1",78,282,203,10,3
1231996000001,"Dayton Township, Precinct 1",58,189,122,13,0
1232170000001,"Denver Township, Precinct 1",31,107,91,4,0
1232616000001,"Ensley Township, Precinct 1",63,255,210,7,2
1232670000001,"Everett Township, Precinct 1",37,131,109,14,2
1233164000001,"Garfield Township, Precinct 1",66,220,150,8,2
1233300000001,"Goodwell Township, Precinct 1",13,67,32,3,0
1233438000001,"Grant Township, Precinct 1",53,244,256,16,1
1233886000001,"Home Township, Precinct 1",6,37,21,1,0
1234744000001,"Lilley Township, Precinct 1",28,63,52,2,0
1234770000001,"Lincoln Township, Precinct 1",30,142,68,7,1
1235316000001,"Merrill Township, Precinct 1",31,79,65,2,3
1235506000001,"Monroe Township, Precinct 1",7,21,27,2,0
1235930000001,"Norwich Township, Precinct 1",8,52,30,0,1
1237312000001,"Sheridan Charter Township, Precinct 1",60,246,162,6,2
1237326000001,"Sherman Township, Precinct 1",51,213,168,3,0
1238068000001,"Troy Township, Precinct 1",7,18,13,0,0
1238720000001,"Wilcox Township, Precinct 1",30,62,64,3,2
