id,name,total,over_votes,under_votes,Write-in,Jocelyn Benson,Christopher Robert Swanson
490342000001,"Argentine Township, Precinct 1",227,,,0,138,89
490342000002,"Argentine Township, Precinct 2",232,,,0,121,111
490342000003,"Argentine Township, Precinct 3",62,,,0,33,29
490400000001,"Atlas Township, Precinct 1",251,,,3,137,111
490400000002,"Atlas Township, Precinct 2",187,,,1,123,63
490400000003,"Atlas Township, Precinct 3",292,,,0,169,123
491206000001,"City of Burton, Precinct 1",111,,,0,64,47
491206000002,"City of Burton, Precinct 2",248,,,0,135,113
491206000003,"City of Burton, Precinct 3",345,,,0,177,168
491206000004,"City of Burton, Precinct 4",515,,,1,268,246
491206000005,"City of Burton, Precinct 5",413,,,0,222,191
491206000006,"City of Burton, Precinct 6",342,,,0,181,161
491206000007,"City of Burton, Precinct 7",370,,,0,204,166
491626000001,"Clayton Township, Precinct 1",0,,,0,0,0
491626000002,"Clayton Township, Precinct 2",0,,,0,0,0
491626000003,"Clayton Township, Precinct 3",0,,,0,0,0
491626000004,"Clayton Township, Precinct 4",0,,,0,0,0
491662000001,"City of Clio, Precinct 1",0,,,0,0,0
491988000001,"City of Davison, Precinct 1",211,,,1,127,83
491988000002,"City of Davison, Precinct 2",236,,,0,160,76
491990000001,"Davison Township, Precinct 1",249,,,0,144,105
491990000002,"Davison Township, Precinct 2",257,,,0,151,106
491990000003,"Davison Township, Precinct 3",180,,,0,120,60
491990000004,"Davison Township, Precinct 4",349,,,0,202,147
491990000005,"Davison Township, Precinct 5",135,,,0,82,53
491990000006,"Davison Township, Precinct 6",183,,,0,115,68
491990000007,"Davison Township, Precinct 7",134,,,0,73,61
491990000008,"Davison Township, Precinct 8",313,,,0,190,123
492776000001,"City of Fenton, Precinct 1",153,,,0,103,50
492776000002,"City of Fenton, Precinct 2",450,,,0,283,167
492776000003,"City of Fenton, Precinct 3",391,,,1,233,157
492778000001,"Fenton Township, Precinct 1",339,,,0,200,139
492778000002,"Fenton Township, Precinct 2",319,,,0,204,115
