id,name,total,over_votes,under_votes,Write-in,Haley Stevens,Abdul El-Sayed,Mallory McMorrow
490342000001,"Argentine Township, Precinct 1",220,,,0,129,78,13
490342000002,"Argentine Township, Precinct 2",226,,,0,120,86,20
490342000003,"Argentine Township, Precinct 3",63,,,0,47,16,0
490400000001,"Atlas Township, Precinct 1",240,,,0,159,76,5
490400000002,"Atlas Township, Precinct 2",178,,,0,84,85,9
490400000003,"Atlas Township, Precinct 3",285,,,0,161,110,14
491206000001,"City of Burton, Precinct 1",111,,,0,72,29,10
491206000002,"City of Burton, Precinct 2",236,,,0,149,64,23
491206000003,"City of Burton, Precinct 3",341,,,0,237,89,15
491206000004,"City of Burton, Precinct 4",502,,,0,291,192,19
491206000005,"City of Burton, Precinct 5",405,,,0,254,114,37
491206000006,"City of Burton, Precinct 6",343,,,0,207,114,22
491206000007,"City of Burton, Precinct 7",371,,,0,211,145,15
491626000001,"Clayton Township, Precinct 1",0,,,0,0,0,0
491626000002,"Clayton Township, Precinct 2",0,,,0,0,0,0
491626000003,"Clayton Township, Precinct 3",0,,,0,0,0,0
491626000004,"Clayton Township, Precinct 4",0,,,0,0,0,0
491662000001,"City of Clio, Precinct 1",0,,,0,0,0,0
491988000001,"City of Davison, Precinct 1",207,,,0,124,71,12
491988000002,"City of Davison, Precinct 2",239,,,0,143,86,10
491990000001,"Davison Township, Precinct 1",246,,,0,151,86,9
491990000002,"Davison Township, Precinct 2",253,,,0,157,74,22
491990000003,"Davison Township, Precinct 3",175,,,0,111,51,13
491990000004,"Davison Township, Precinct 4",345,,,0,222,105,18
491990000005,"Davison Township, Precinct 5",135,,,0,68,57,10
491990000006,"Davison Township, Precinct 6",181,,,0,93,77,11
491990000007,"Davison Township, Precinct 7",128,,,0,67,59,2
491990000008,"Davison Township, Precinct 8",306,,,0,176,117,13
492776000001,"City of Fenton, Precinct 1",153,,,0,79,62,12
492776000002,"City of Fenton, Precinct 2",447,,,1,232,193,21
492776000003,"City of Fenton, Precinct 3",386,,,0,211,161,14
492778000001,"Fenton Township, Precinct 1",331,,,0,189,120,22
492778000002,"Fenton Township, Precinct 2",316,,,0,210,91,15
492778000003,"Fenton Township, Precinct 3",294,,,0,168,105,21
492778000004,"Fenton Township, Precinct 4",301,,,0,170,118,13
492778000005,"Fenton Township, Precinct 5",332,,,0,206,123,3
492778000006,"Fenton Township, Precinct 6",323,,,0,191,111,21
492900001001,"City of Flint, Precinct 1",443,,,0,345,69,29
492900001002,"City of Flint, Precinct 2",252,,,0,198,41,13
