id,name,total,over_votes,under_votes,Write-in,Jocelyn Benson,Christopher Robert Swanson
1250040000001,"Addison Township, Precinct 1",6,,,0,5,1
1250040000002,"Addison Township, Precinct 2",6,,,0,4,2
1250040000003,"Addison Township, Precinct 3",3,,,0,1,2
1250911000001,"Bloomfield Township, Precinct 1",58,,,0,43,15
1250911000002,"Bloomfield Township, Precinct 2",71,,,0,54,17
1250911000003,"Bloomfield Township, Precinct 3",103,,,1,92,10
1250911000004,"Bloomfield Township, Precinct 4",34,,,0,29,5
1250911000005,"Bloomfield Township, Precinct 5",146,,,3,113,30
1250911000006,"Bloomfield Township, Precinct 6",29,,,0,28,1
1250911000007,"Bloomfield Township, Precinct 7",152,,,0,121,31
1250911000008,"Bloomfield Township, Precinct 8",111,,,0,93,18
1250911000009,"Bloomfield Township, Precinct 9",135,,,0,105,30
1250911000010,"Bloomfield Township, Precinct 10",57,,,0,38,19
1250911000011,"Bloomfield Township, Precinct 11",122,,,0,106,16
1250911000012,"Bloomfield Township, Precinct 12",52,,,0,46,6
1251004000001,"Brandon Township, Precinct 1",27,,,0,17,10
1251004000002,"Brandon Township, Precinct 2",28,,,0,25,3
1251004000003,"Brandon Township, Precinct 3",29,,,0,19,10
1251004000004,"Brandon Township, Precinct 4",33,,,0,28,5
1251004000005,"Brandon Township, Precinct 5",9,,,0,8,1
1251004000006,"Brandon Township, Precinct 6",18,,,0,13,5
1251764000001,"Commerce Township, Precinct 1",38,,,0,34,4
1251764000002,"Commerce Township, Precinct 2",23,,,0,18,5
1251764000003,"Commerce Township, Precinct 3",27,,,0,25,2
1251764000004,"Commerce Township, Precinct 4",33,,,0,27,6
1251764000005,"Commerce Township, Precinct 5",32,,,0,29,3
1251764000006,"Commerce Township, Precinct 6",38,,,0,33,5
1251764000007,"Commerce Township, Precinct 7",43,,,0,37,6
1251764000008,"Commerce Township, Precinct 8",27,,,0,21,6
1251764000009,"Commerce Township, Precinct 9",44,,,0,37,7
1251764000010,"Commerce Township, Precinct 10",30,,,0,22,8
1251764000011,"Commerce Township, Precinct 11",44,,,1,41,2
1251764000012,"Commerce Township, Precinct 12",11,,,0,10,1
1251764000013,"Commerce Township, Precinct 13",47,,,2,38,7
1251764000014,"Commerce Township, Precinct 14",9,,,0,7,2
1251764000015,"Commerce Township, Precinct 15",26,,,0,19,7
1253564000001,"Groveland Township, Precinct 1",16,,,0,16,0
1253564000002,"Groveland Township, Precinct 2",31,,,0,21,10
1253564000003,"Groveland Township, Precinct 3",18,,,1,16,1
1253808000001,"Highland Township, Precinct 1",55,,,0,44,11
1253808000002,"Highland Township, Precinct 2",53,,,0,48,5
1253808000003,"Highland Township, Precinct 3",40,,,0,33,7
1253808000004,"Highland Township, Precinct 4",47,,,0,38,9
1253808000005,"Highland Township, Precinct 5",28,,,0,19,9
1253872000001,"Holly Township, Precinct 1",9,,,0,7,2
1253872000002,"Holly Township, Precinct 2",11,,,0,5,6
1253872000003,"Holly Township, Precinct 3",19,,,0,10,9
