id,name,total,over_votes,under_votes,Write-in,Jocelyn Benson,Christopher Robert Swanson
991432000001,"Center Line, Precinct 1",96,,,0,88,8
991432000002,"Center Line, Precinct 2",133,,,1,115,17
991432000003,"Center Line, Precinct 3",229,,,0,198,31
991432000004,"Center Line, Precinct 4",55,,,0,53,2
992429000001,"Eastpointe, Precinct 1",357,,,0,326,31
992429000002,"Eastpointe, Precinct 2",287,,,0,244,43
992429000003,"Eastpointe, Precinct 3",295,,,0,256,39
992429000004,"Eastpointe, Precinct 4",444,,,4,408,32
992429000005,"Eastpointe, Precinct 5",478,,,1,443,34
992429000006,"Eastpointe, Precinct 6",280,,,1,251,28
992429000007,"Eastpointe, Precinct 7",426,,,1,380,45
992429000008,"Eastpointe, Precinct 8",396,,,1,367,28
993042000001,"Fraser, Precinct 1",262,,,0,234,28
993042000002,"Fraser, Precinct 2",316,,,1,275,40
993042000003,"Fraser, Precinct 3",227,,,0,204,23
993042000004,"Fraser, Precinct 4",204,,,0,181,23
993042000005,"Fraser, Precinct 5",288,,,0,273,15
998245300002,Grosse Pointe Shores 2,0,,,0,0,0
995296000001,"Memphis, Precinct 1",0,,,0,0,0
995582000001,"Mount Clemens, Precinct 1",125,,,1,115,9
995582000002,"Mount Clemens, Precinct 2",144,,,0,126,18
995582000003,"Mount Clemens, Precinct 3",218,,,2,196,20
995582000004,"Mount Clemens, Precinct 4",135,,,2,123,10
995582000005,"Mount Clemens, Precinct 5",213,,,0,189,24
995582000006,"Mount Clemens, Precinct 6",276,,,0,245,31
995710000001,"New Baltimore, Precinct 1",122,,,0,104,18
995710000002,"New Baltimore, Precinct 2",98,,,3,85,10
995710000003,"New Baltimore, Precinct 3",238,,,0,216,22
995710000004,"New Baltimore, Precinct 4",238,,,0,208,30
995710000005,"New Baltimore, Precinct 5",202,,,0,174,28
996838000001,"Richmond, Precinct 1",165,,,0,156,9
996838000002,"Richmond, Precinct 2",154,,,0,134,20
996980000001,"Roseville, Precinct 1",177,,,0,156,21
996980000002,"Roseville, Precinct 2",259,,,0,232,27
996980000003,"Roseville, Precinct 3",191,,,0,180,11
996980000004,"Roseville, Precinct 4",281,,,0,252,29
996980000005,"Roseville, Precinct 5",238,,,1,219,18
996980000006,"Roseville, Precinct 6",209,,,2,192,15
996980000007,"Roseville, Precinct 7",239,,,1,214,24
996980000008,"Roseville, Precinct 8",282,,,1,248,33
996980000009,"Roseville, Precinct 9",263,,,0,242,21
996980000010,"Roseville, Precinct 10",103,,,0,92,11
996980000011,"Roseville, Precinct 11",275,,,3,235,37
996980000012,"Roseville, Precinct 12",313,,,3,268,42
997076000001,"St. Clair Shores, Precinct 1",475,,,2,434,39
997076000002,"St. Clair Shores, Precinct 2",364,,,0,321,43
997076000003,"St. Clair Shores, Precinct 3",507,,,1,465,41
997076000004,"St. Clair Shores, Precinct 4",386,,,0,355,31
997076000005,"St. Clair Shores, Precinct 5",310,,,2,272,36
997076000006,"St. Clair Shores, Precinct 6",460,,,1,406,53
997076000007,"St. Clair Shores, Precinct 7",559,,,2,511,46
997076000008,"St. Clair Shores, Precinct 8",695,,,2,610,83
997076000009,"St. Clair Shores, Precinct 9",538,,,1,488,49
997076000010,"St. Clair Shores, Precinct 10",629,,,1,551,77
997076000011,"St. Clair Shores, Precinct 11",540,,,1,480,59
997076000012,"St. Clair Shores, Precinct 12",374,,,0,335,39
997646000001,"Sterling Heights, Precinct 1",134,,,0,120,14
997646000002,"Sterling Heights, Precinct 2",244,,,0,214,30
997646000003,"Sterling Heights, Precinct 3",227,,,0,201,26
997646000004,"Sterling Heights, Precinct 4",231,,,0,207,24
997646000005,"Sterling Heights, Precinct 5",193,,,0,172,21
997646000006,"Sterling Heights, Precinct 6",195,,,1,164,30
997646000007,"Sterling Heights, Precinct 7",161,,,1,146,14
997646000008,"Sterling Heights, Precinct 8",180,,,2,153,25
997646000009,"Sterling Heights, Precinct 9",225,,,0,205,20
997646000010,"Sterling Heights, Precinct 10",217,,,0,195,22
997646000011,"Sterling Heights, Precinct 11",314,,,0,283,31
997646000012,"Sterling Heights, Precinct 12",155,,,1,134,20
997646000013,"Sterling Heights, Precinct 13",221,,,0,195,26
997646000014,"Sterling Heights, Precinct 14",579,,,0,525,54
997646000015,"Sterling Heights, Precinct 15",214,,,0,181,33
997646000017,"Sterling Heights, Precinct 17",105,,,0,90,15
