id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
1453020000001,"City of Frankenmuth, Precinct 1",46,325,149,4,2
1457052000001,"City of Saginaw, Precinct 1",0,1,0,0,0
1457052000002,"City of Saginaw, Precinct 2",,,,,
1457052000003,"City of Saginaw, Precinct 3",2,4,4,0,0
1457052000004,"City of Saginaw, Precinct 4",0,3,7,0,0
1457052000005,"City of Saginaw, Precinct 5",1,0,0,0,0
1457052000006,"City of Saginaw, Precinct 6",1,5,0,1,0
1457052000007,"City of Saginaw, Precinct 7",1,7,1,0,0
1457052000008,"City of Saginaw, Precinct 8",0,3,1,0,0
1457052000009,"City of Saginaw, Precinct 9",4,23,20,0,0
1457052000010,"City of Saginaw, Precinct 10",0,29,28,2,0
1457052000011,"City of Saginaw, Precinct 11",7,36,29,3,0
1457052000012,"City of Saginaw, Precinct 12",5,20,15,0,0
1457052000013,"City of Saginaw, Precinct 13",4,23,26,0,0
1457052000014,"City of Saginaw, Precinct 14",6,48,23,1,0
1457052000015,"City of Saginaw, Precinct 15",7,27,17,0,0
1457052000016,"City of Saginaw, Precinct 16",12,57,27,0,0
1458932000001,"City of Zilwaukee, Precinct 1",,,,,
1450092000001,"Albee Township, Precinct 1",,,,,
1450856000001,"Birch Run Township, Precinct 1",38,249,138,5,1
1450856000002,"Birch Run Township, Precinct 2",,,,,
1450940000001,"Blumfield Township, Precinct 1",19,143,93,3,0
1450994000001,"Brady Township, Precinct 1",19,89,119,8,0
1451010000001,"Brant Township, Precinct 1",42,133,139,10,2
1451046000001,"Bridgeport Township, Precinct 1",24,70,64,1,0
1451046000002,"Bridgeport Township, Precinct 2",6,44,41,3,0
1451046000003,"Bridgeport Township, Precinct 3",30,103,93,0,2
1451156000001,"Buena Vista Charter Township, Precinct 1",,,,,
1451156000002,"Buena Vista Charter Township, Precinct 2",2,13,16,0,0
1451156000003,"Buena Vista Charter Township, Precinct 3",4,8,1,1,0
1451354000001,"Carrollton Township, Precinct 1",6,26,30,1,0
1451354000002,"Carrollton Township, Precinct 2",11,51,54,7,0
1451466000001,"Chapin Township, Precinct 1",17,34,50,2,0
1451516000001,"Chesaning Township, Precinct 1",20,145,109,4,1
1453022000001,"Frankenmuth Township, Precinct 1",78,265,166,7,0
1453072000001,"Fremont Township, Precinct 1",40,137,124,6,0
1454148000001,"James Township, Precinct 1",37,145,111,5,1
1454190000001,"Jonesfield Township, Precinct 1",,,,,
1454380000001,"Kochville Township, Precinct 1",16,67,69,1,0
1454456000001,"Lakefield Township, Precinct 1",18,79,57,3,0
0155096000001,"Maple Grove Township, Precinct 1",53,172,146,4,1
1515172000001,"Marion Township, Precinct 1",,,,,
1176830000001,"Richland Township, Precinct 1",17,90,60,4,0
0776826000002,"Richland Township, Precinct 2",,,,,
1457054000001,"Saginaw Township, Precinct 1",32,120,68,3,0
1457054000002,"Saginaw Township, Precinct 2",20,132,75,2,0
1457054000003,"Saginaw Township, Precinct 3",13,54,36,0,0
1457054000004,"Saginaw Township, Precinct 4",7,58,38,1,0
1457054000005,"Saginaw Township, Precinct 5",23,104,63,1,1
1457054000006,"Saginaw Township, Precinct 6",11,98,49,3,1
1457054000007,"Saginaw Township, Precinct 7",16,82,68,1,0
1457054000008,"Saginaw Township, Precinct 8",23,100,61,1,1
1457054000009,"Saginaw Township, Precinct 9",25,150,82,1,0
1457054000010,"Saginaw Township, Precinct 10",3,94,58,2,1
1457054000011,"Saginaw Township, Precinct 11",11,34,23,1,0
1457054000012,"Saginaw Township, Precinct 12",29,136,70,4,0
1457054000013,"Saginaw Township, Precinct 13",16,85,54,1,0
1457548000001,"Spaulding Township, Precinct 1",19,95,82,2,1
1457066000001,"St. Charles Township, Precinct 1",30,124,99,8,0
1457766000001,"Swan Creek Township, Precinct 1",57,205,174,6,1
1457910000001,"Taymouth Township, Precinct 1",38,198,127,4,1
1457952000001,"Thomas Township, Precinct 1",9,77,33,4,0
1457952000002,"Thomas Township, Precinct 2",11,80,59,0,0
1457952000003,"Thomas Township, Precinct 3",20,137,120,4,0
1457952000004,"Thomas Township, Precinct 4",6,44,33,0,0
1457952000005,"Thomas Township, Precinct 5",10,117,94,4,0
1457984000001,"Tittabawassee Township, Precinct 1",16,106,91,3,0
1457984000002,"Tittabawassee Township, Precinct 2",18,122,84,1,0
1457984000003,"Tittabawassee Township, Precinct 3",,,,,
1457984000004,"Tittabawassee Township, Precinct 4",,,,,
1458934000001,"Zilwaukee Township, Precinct 1",1,6,2,2,1
