id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
650080000001,"Alaiedon Township, Precinct 1",15,48,34,0,0
650080000002,"Alaiedon Township, Precinct 2",26,70,39,3,0
650424000001,"Aurelius Township, Precinct 1",23,76,66,0,2
650424000002,"Aurelius Township, Precinct 2",29,66,54,2,0
651164000001,"Bunker Hill Township, Precinct 1",0,0,0,0,0
652142000001,"Delhi Charter Township, Precinct 1",15,95,43,2,0
652142000002,"Delhi Charter Township, Precinct 2",32,105,78,3,1
652142000003,"Delhi Charter Township, Precinct 3",43,77,62,6,1
652142000004,"Delhi Charter Township, Precinct 4",70,167,96,5,1
652142000005,"Delhi Charter Township, Precinct 5",28,97,42,4,0
652142000006,"Delhi Charter Township, Precinct 6",13,55,49,4,0
652142000007,"Delhi Charter Township, Precinct 7",26,73,58,2,1
652412000001,"City of East Lansing, Precinct 1",8,31,13,1,0
652412000002,"City of East Lansing, Precinct 2",8,42,18,2,0
652412000003,"City of East Lansing, Precinct 3",11,32,16,1,0
652412000004,"City of East Lansing, Precinct 4",11,40,15,0,0
652412000005,"City of East Lansing, Precinct 5",6,14,1,0,0
652412000006,"City of East Lansing, Precinct 6",1,24,4,0,0
652412000007,"City of East Lansing, Precinct 7",6,33,15,0,0
652412000009,"City of East Lansing, Precinct 9",1,5,5,0,0
652412000010,"City of East Lansing, Precinct 10",0,0,0,0,0
652412000011,"City of East Lansing, Precinct 11",0,1,0,0,0
652412000012,"City of East Lansing, Precinct 12",0,0,0,0,0
652412000013,"City of East Lansing, Precinct 13",0,0,0,0,0
654064000001,"Ingham Township, Precinct 1",0,0,0,0,0
654600001001,"City of Lansing, Ward 1, Precinct 1",9,28,25,2,0
654600001002,"City of Lansing, Ward 1, Precinct 2",9,11,8,1,0
654600001003,"City of Lansing, Ward 1, Precinct 3",46,77,34,1,1
654600001005,"City of Lansing, Ward 1, Precinct 5",13,35,19,1,0
654600001008,"City of Lansing, Ward 1, Precinct 8",9,27,29,2,0
654600001009,"City of Lansing, Ward 1, Precinct 9",6,8,9,4,0
654600001010,"City of Lansing, Ward 1, Precinct 10",4,18,9,0,0
654600002012,"City of Lansing, Ward 2, Precinct 12",17,54,40,0,0
654600002013,"City of Lansing, Ward 2, Precinct 13",20,37,45,0,0
654600002014,"City of Lansing, Ward 2, Precinct 14",8,22,20,0,0
654600002015,"City of Lansing, Ward 2, Precinct 15",15,23,24,1,0
654600002017,"City of Lansing, Ward 2, Precinct 17",14,28,31,2,0
654600002018,"City of Lansing, Ward 2, Precinct 18",25,66,67,1,0
654600002020,"City of Lansing, Ward 2, Precinct 20",20,35,45,1,0
654600003023,"City of Lansing, Ward 3, Precinct 23",21,85,50,6,0
654600003025,"City of Lansing, Ward 3, Precinct 25",22,42,45,2,0
654600003027,"City of Lansing, Ward 3, Precinct 27",7,20,15,0,0
654600003028,"City of Lansing, Ward 3, Precinct 28",13,26,24,1,0
654600003030,"City of Lansing, Ward 3, Precinct 30",15,35,46,0,0
654600004032,"City of Lansing, Ward 4, Precinct 32",21,83,35,2,0
654600004034,"City of Lansing, Ward 4, Precinct 34",9,31,20,1,0
654600004035,"City of Lansing, Ward 4, Precinct 35",6,15,5,0,0
654600004036,"City of Lansing, Ward 4, Precinct 36",4,14,7,0,0
654600004037,"City of Lansing, Ward 4, Precinct 37",4,5,13,0,0
654600004038,"City of Lansing, Ward 4, Precinct 38",7,26,18,1,2
654600004039,"City of Lansing, Ward 4, Precinct 39",35,68,75,5,0
654602000001,"Lansing Charter Township, Precinct 1",38,56,31,1,1
654602000002,"Lansing Charter Township, Precinct 2",13,35,15,0,0
654708000001,"Leroy Township, Precinct 1",52,94,67,4,1
654718000001,"City of Leslie, Precinct 1",0,0,0,0,0
654720000001,"Leslie Township, Precinct 1",0,0,0,0,0
654904000001,"Locke Township, Precinct 1",0,0,0,0,0
655218000001,"City of Mason, Precinct 1",33,89,40,4,2
655218000002,"City of Mason, Precinct 2",62,98,64,3,0
655314000001,"Meridian Charter Township, Precinct 1",31,98,50,2,0
655314000002,"Meridian Charter Township, Precinct 2",27,123,64,0,0
655314000003,"Meridian Charter Township, Precinct 3",32,89,49,0,0
655314000004,"Meridian Charter Township, Precinct 4",43,112,60,4,0
655314000005,"Meridian Charter Township, Precinct 5",0,1,0,0,0
655314000006,"Meridian Charter Township, Precinct 6",7,38,17,1,0
655314000007,"Meridian Charter Township, Precinct 7",28,79,34,3,0
655314000008,"Meridian Charter Township, Precinct 8",27,92,30,2,0
655314000009,"Meridian Charter Township, Precinct 9",0,5,4,0,0
655314000010,"Meridian Charter Township, Precinct 10",12,55,27,0,0
655314000011,"Meridian Charter Township, Precinct 11",14,57,24,2,0
655314000012,"Meridian Charter Township, Precinct 12",11,23,7,0,0
655314000013,"Meridian Charter Township, Precinct 13",15,71,37,3,0
655314000014,"Meridian Charter Township, Precinct 14",31,111,45,1,0
656080000001,"Onondaga Township, Precinct 1",0,0,0,0,0
657658000001,"Stockbridge Township, Precinct 1",0,0,0,0,0
658222000001,"Vevay Township, Precinct 1",65,135,112,4,0
658652000001,"Wheatfield Township, Precinct 1",0,0,0,0,0
658690000001,"White Oak Township, Precinct 1",0,0,0,0,0
658742000001,"City of Williamston, Precinct 1",55,109,46,2,1
658744000001,"Williamstown Township, Precinct 1",27,91,29,2,0
658744000002,"Williamstown Township, Precinct 2",41,102,50,9,0
