id,name,Mike Rogers,Write-in
650080000001,"Alaiedon Township, Precinct 1",75,0
650080000002,"Alaiedon Township, Precinct 2",80,0
650424000001,"Aurelius Township, Precinct 1",119,0
650424000002,"Aurelius Township, Precinct 2",85,0
651164000001,"Bunker Hill Township, Precinct 1",226,0
652142000001,"Delhi Charter Township, Precinct 1",117,0
652142000002,"Delhi Charter Township, Precinct 2",58,0
652142000003,"Delhi Charter Township, Precinct 3",136,2
652142000004,"Delhi Charter Township, Precinct 4",143,0
652142000005,"Delhi Charter Township, Precinct 5",112,2
652142000006,"Delhi Charter Township, Precinct 6",77,1
652142000007,"Delhi Charter Township, Precinct 7",86,0
652412000001,"City of East Lansing, Precinct 1",36,0
652412000002,"City of East Lansing, Precinct 2",49,0
652412000003,"City of East Lansing, Precinct 3",31,0
652412000004,"City of East Lansing, Precinct 4",42,1
652412000005,"City of East Lansing, Precinct 5",10,0
652412000006,"City of East Lansing, Precinct 6",21,0
652412000007,"City of East Lansing, Precinct 7",33,1
652412000009,"City of East Lansing, Precinct 9",6,0
652412000010,"City of East Lansing, Precinct 10",1,0
652412000011,"City of East Lansing, Precinct 11",1,0
652412000012,"City of East Lansing, Precinct 12",2,0
652412000013,"City of East Lansing, Precinct 13",1,0
654064000001,"Ingham Township, Precinct 1",285,1
654600001001,"City of Lansing, Ward 1, Precinct 1",94,0
654600001002,"City of Lansing, Ward 1, Precinct 2",17,0
654600001003,"City of Lansing, Ward 1, Precinct 3",89,0
654600001005,"City of Lansing, Ward 1, Precinct 5",38,1
654600001008,"City of Lansing, Ward 1, Precinct 8",38,0
654600001009,"City of Lansing, Ward 1, Precinct 9",18,0
654600001010,"City of Lansing, Ward 1, Precinct 10",29,0
654600002012,"City of Lansing, Ward 2, Precinct 12",78,1
654600002013,"City of Lansing, Ward 2, Precinct 13",44,1
654600002014,"City of Lansing, Ward 2, Precinct 14",34,0
654600002015,"City of Lansing, Ward 2, Precinct 15",73,0
654600002017,"City of Lansing, Ward 2, Precinct 17",32,0
654600002018,"City of Lansing, Ward 2, Precinct 18",50,0
654600002020,"City of Lansing, Ward 2, Precinct 20",34,1
654600003023,"City of Lansing, Ward 3, Precinct 23",56,0
654600003025,"City of Lansing, Ward 3, Precinct 25",56,0
654600003027,"City of Lansing, Ward 3, Precinct 27",30,0
654600003028,"City of Lansing, Ward 3, Precinct 28",37,0
654600003030,"City of Lansing, Ward 3, Precinct 30",42,0
654600004032,"City of Lansing, Ward 4, Precinct 32",79,2
654600004034,"City of Lansing, Ward 4, Precinct 34",52,0
654600004035,"City of Lansing, Ward 4, Precinct 35",33,0
654600004036,"City of Lansing, Ward 4, Precinct 36",15,0
654600004037,"City of Lansing, Ward 4, Precinct 37",24,0
654600004038,"City of Lansing, Ward 4, Precinct 38",21,0
654600004039,"City of Lansing, Ward 4, Precinct 39",112,0
654602000001,"Lansing Charter Township, Precinct 1",103,0
654602000002,"Lansing Charter Township, Precinct 2",73,0
654708000001,"Leroy Township, Precinct 1",211,2
654718000001,"City of Leslie, Precinct 1",110,0
654720000001,"Leslie Township, Precinct 1",302,0
654904000001,"Locke Township, Precinct 1",264,1
655218000001,"City of Mason, Precinct 1",166,0
655218000002,"City of Mason, Precinct 2",232,0
655314000001,"Meridian Charter Township, Precinct 1",118,0
655314000002,"Meridian Charter Township, Precinct 2",70,0
655314000003,"Meridian Charter Township, Precinct 3",83,1
655314000004,"Meridian Charter Township, Precinct 4",102,1
655314000005,"Meridian Charter Township, Precinct 5",0,0
655314000006,"Meridian Charter Township, Precinct 6",38,0
655314000007,"Meridian Charter Township, Precinct 7",58,0
655314000008,"Meridian Charter Township, Precinct 8",70,0
655314000009,"Meridian Charter Township, Precinct 9",4,0
655314000010,"Meridian Charter Township, Precinct 10",35,0
655314000011,"Meridian Charter Township, Precinct 11",58,2
655314000012,"Meridian Charter Township, Precinct 12",16,0
655314000013,"Meridian Charter Township, Precinct 13",38,1
655314000014,"Meridian Charter Township, Precinct 14",75,0
656080000001,"Onondaga Township, Precinct 1",342,0
657658000001,"Stockbridge Township, Precinct 1",496,3
658222000001,"Vevay Township, Precinct 1",178,0
658652000001,"Wheatfield Township, Precinct 1",241,0
658690000001,"White Oak Township, Precinct 1",177,0
658742000001,"City of Williamston, Precinct 1",129,0
658744000001,"Williamstown Township, Precinct 1",119,0
658744000002,"Williamstown Township, Precinct 2",134,0
