name,ballots,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in,id
"City of Detroit, Precinct 81",150,18,7,105,0,1632200003081.0
"City of Detroit, Precinct 82",102,12,8,67,0,1632200003082.0
"City of Detroit, Precinct 83",112,11,4,80,0,1632200003083.0
"City of Detroit, Precinct 84",126,22,6,79,0,1632200003084.0
"City of Detroit, Precinct 85",51,9,6,26,0,1632200003085.0
"City of Detroit, Precinct 86",130,24,5,89,0,1632200003086.0
"City of Detroit, Precinct 88",131,11,5,97,0,1632200003088.0
"City of Detroit, Precinct 89",77,30,0,38,0,1632200003089.0
"City of Detroit, Precinct 90",61,2,1,49,0,1632200003090.0
"City of Detroit, Precinct 91",131,97,0,13,0,1632200003091.0
"City of Detroit, Precinct 92",141,44,6,52,0,1632200003092.0
"City of Detroit, Precinct 93",40,6,4,23,0,1632200003093.0
"City of Detroit, Precinct 94",125,49,0,44,0,1632200003094.0
"City of Detroit, Precinct 95",122,50,1,48,2,1632200003095.0
"City of Detroit, Precinct 97",56,3,1,45,0,1632200003097.0
"City of Detroit, Precinct 98",58,34,0,16,0,1632200003098.0
"City of Detroit, Precinct 100",63,16,5,36,0,1632200003100.0
"City of Detroit, Precinct 101",83,9,4,59,0,1632200004101.0
"City of Detroit, Precinct 102",54,6,1,40,0,1632200003102.0
"City of Detroit, Precinct 103",76,6,4,52,1,1632200004103.0
"City of Detroit, Precinct 105",165,19,7,108,0,1632200004105.0
"City of Detroit, Precinct 107",26,1,1,18,0,1632200003107.0
"City of Detroit, Precinct 111",105,15,5,76,0,1632200004111.0
"City of Detroit, Precinct 112",134,17,4,95,0,1632200004112.0
"City of Detroit, Precinct 115",183,45,5,115,0,1632200004115.0
"City of Detroit, Precinct 116",171,30,10,100,1,1632200004116.0
"City of Detroit, Precinct 120",167,44,6,99,0,1632200005120.0
"City of Detroit, Precinct 121",119,12,7,89,0,1632200003121.0
"City of Detroit, Precinct 122",53,9,0,39,0,1632200005122.0
"City of Detroit, Precinct 123",28,12,4,11,0,1632200005123.0
"City of Detroit, Precinct 124",596,226,26,298,1,1632200005124.0
"City of Detroit, Precinct 125",449,82,18,307,1,1632200005125.0
"City of Detroit, Precinct 126",168,52,2,98,0,1632200005126.0
"City of Detroit, Precinct 128",105,28,4,59,0,1632200005128.0
"City of Detroit, Precinct 129",63,23,7,28,0,1632200005129.0
"City of Detroit, Precinct 130",92,10,3,63,0,1632200005130.0
"City of Detroit, Precinct 132",393,58,15,268,2,1632200005132.0
"City of Detroit, Precinct 133",241,95,8,111,0,1632200005133.0
"City of Detroit, Precinct 134",208,91,5,92,0,1632200005134.0
"City of Detroit, Precinct 135",153,46,9,86,0,1632200004135.0
"City of Detroit, Precinct 136",373,101,15,205,2,1632200005136.0
"City of Detroit, Precinct 137",47,11,8,20,1,1632200005137.0
"City of Detroit, Precinct 138",193,44,11,106,0,1632200005138.0
"City of Detroit, Precinct 139",182,29,15,111,0,1632200005139.0
"City of Detroit, Precinct 140",111,32,5,55,0,1632200005140.0
"City of Detroit, Precinct 143",134,40,7,73,0,1632200006143.0
"City of Detroit, Precinct 144",168,81,6,62,0,1632200006144.0
"City of Detroit, Precinct 145",98,38,10,31,0,1632200006145.0
"City of Detroit, Precinct 146",191,51,9,95,1,1632200006146.0
"City of Detroit, Precinct 147",154,51,6,79,1,1632200005147.0
"City of Detroit, Precinct 148",85,50,3,24,0,1632200006148.0
"City of Detroit, Precinct 150",160,48,5,88,0,1632200006150.0
"City of Detroit, Precinct 151",366,67,17,225,2,1632200006151.0
"City of Detroit, Precinct 156",118,15,9,75,1,1632200005156.0
"City of Detroit, Precinct 157",130,43,8,57,0,1632200006157.0
"City of Detroit, Precinct 158",180,55,7,107,0,1632200005158.0
"City of Detroit, Precinct 159",133,51,7,60,1,1632200005159.0
"City of Detroit, Precinct 161",145,60,1,65,0,1632200005161.0
"City of Detroit, Precinct 162",208,54,5,130,0,1632200005162.0
"City of Detroit, Precinct 164",57,17,3,28,0,1632200005164.0
"City of Detroit, Precinct 165",302,94,5,152,0,1632200005165.0
"City of Detroit, Precinct 166",45,3,1,34,1,1632200007166.0
"City of Detroit, Precinct 167",171,58,4,92,0,1632200005167.0
"City of Detroit, Precinct 168",171,56,2,82,0,1632200005168.0
"City of Detroit, Precinct 169",119,29,5,70,1,1632200005169.0
"City of Detroit, Precinct 172",106,15,8,71,0,1632200003172.0
"City of Detroit, Precinct 173",160,12,3,118,0,1632200003173.0
"City of Detroit, Precinct 174",62,5,1,46,0,1632200003174.0
"City of Detroit, Precinct 175",35,6,1,19,0,1632200003175.0
"City of Detroit, Precinct 176",115,16,2,89,0,1632200003176.0
"City of Detroit, Precinct 177",105,20,7,68,0,1632200003177.0
"City of Detroit, Precinct 178",96,10,4,67,0,1632200003178.0
"City of Detroit, Precinct 180",78,6,1,66,0,1632200003180.0
"City of Detroit, Precinct 182",166,21,7,119,0,1632200003182.0
"City of Detroit, Precinct 183",53,11,0,34,0,1632200003183.0
"City of Detroit, Precinct 184",195,24,6,138,0,1632200003184.0
"City of Detroit, Precinct 185",103,15,4,74,0,1632200003185.0
"City of Detroit, Precinct 188",86,11,4,59,0,1632200003188.0
"City of Detroit, Precinct 189",112,17,4,82,0,1632200003189.0
"City of Detroit, Precinct 190",56,5,1,41,0,1632200003190.0
"City of Detroit, Precinct 191",121,16,3,84,0,1632200003191.0
"City of Detroit, Precinct 192",102,18,4,68,0,1632200003192.0
"City of Detroit, Precinct 193",69,8,2,47,0,1632200003193.0
"City of Detroit, Precinct 194",55,8,1,41,0,1632200003194.0
"City of Detroit, Precinct 195",149,12,7,108,2,1632200003195.0
"City of Detroit, Precinct 197",53,11,0,22,0,1632200003197.0
"City of Detroit, Precinct 198",96,27,3,58,0,1632200003198.0
"City of Detroit, Precinct 199",42,5,2,27,0,1632200003199.0
"City of Detroit, Precinct 200",142,43,9,80,0,1632200002200.0
"City of Detroit, Precinct 201",358,102,16,214,0,1632200002201.0
"City of Detroit, Precinct 203",247,77,12,149,0,1632200002203.0
"City of Detroit, Precinct 204",177,48,14,91,0,1632200002204.0
"City of Detroit, Precinct 207",275,91,12,146,0,1632200002207.0
"City of Detroit, Precinct 208",275,97,16,151,0,1632200002208.0
"City of Detroit, Precinct 209",83,13,2,62,0,1632200002209.0
"City of Detroit, Precinct 210",89,27,2,55,0,1632200002210.0
"City of Detroit, Precinct 211",158,35,2,105,0,1632200002211.0
"City of Detroit, Precinct 212",159,13,16,104,0,1632200005212.0
"City of Detroit, Precinct 215",76,13,4,48,0,1632200005215.0
"City of Detroit, Precinct 216",59,7,4,34,0,1632200005216.0
"City of Detroit, Precinct 217",107,18,3,77,1,1632200005217.0
"City of Detroit, Precinct 218",48,6,3,34,0,1632200005218.0
"City of Detroit, Precinct 219",65,8,2,47,0,1632200005219.0
"City of Detroit, Precinct 220",75,12,3,54,0,1632200005220.0
"City of Detroit, Precinct 221",257,59,10,167,0,1632200002221.0
"City of Detroit, Precinct 222",97,21,1,57,0,1632200002222.0
"City of Detroit, Precinct 223",143,19,9,96,1,1632200002223.0
"City of Detroit, Precinct 224",221,37,11,146,0,1632200002224.0
"City of Detroit, Precinct 225",191,27,11,136,0,1632200002225.0
"City of Detroit, Precinct 226",143,15,9,100,1,1632200002226.0
"City of Detroit, Precinct 227",107,19,4,74,0,1632200002227.0
"City of Detroit, Precinct 228",232,37,14,162,0,1632200002228.0
"City of Detroit, Precinct 229",196,22,7,143,0,1632200002229.0
"City of Detroit, Precinct 230",240,31,10,169,0,1632200002230.0
"City of Detroit, Precinct 231",154,18,3,121,1,1632200002231.0
"City of Detroit, Precinct 232",199,25,8,155,0,1632200002232.0
"City of Detroit, Precinct 233",249,43,11,168,0,1632200002233.0
"City of Detroit, Precinct 234",126,23,5,87,0,1632200002234.0
"City of Detroit, Precinct 236",223,42,9,156,0,1632200002236.0
"City of Detroit, Precinct 238",93,24,4,61,0,1632200002238.0
"City of Detroit, Precinct 239",100,20,4,65,0,1632200002239.0
"City of Detroit, Precinct 240",119,22,8,79,0,1632200002240.0
"City of Detroit, Precinct 241",99,14,3,69,0,1632200002241.0
"City of Detroit, Precinct 242",117,21,8,73,0,1632200002242.0
"City of Detroit, Precinct 243",86,12,6,62,0,1632200002243.0
"City of Detroit, Precinct 244",204,36,11,137,0,1632200002244.0
"City of Detroit, Precinct 246",85,17,1,61,0,1632200002246.0
"City of Detroit, Precinct 247",200,27,11,140,0,1632200002247.0
"City of Detroit, Precinct 248",70,12,3,50,0,1632200002248.0
"City of Detroit, Precinct 249",99,14,5,68,1,1632200002249.0
"City of Detroit, Precinct 250",94,18,1,60,0,1632200002250.0
"City of Detroit, Precinct 251",84,10,8,54,0,1632200002251.0
"City of Detroit, Precinct 252",105,10,7,82,0,1632200002252.0
"City of Detroit, Precinct 253",96,11,0,79,0,1632200002253.0
"City of Detroit, Precinct 254",161,21,5,116,0,1632200002254.0
"City of Detroit, Precinct 256",106,18,2,80,0,1632200002256.0
"City of Detroit, Precinct 257",287,51,14,195,0,1632200002257.0
"City of Detroit, Precinct 258",145,24,8,101,0,1632200002258.0
"City of Detroit, Precinct 259",99,34,5,48,0,1632200002259.0
"City of Detroit, Precinct 260",121,24,3,88,0,1632200002260.0
"City of Detroit, Precinct 261",252,39,15,171,0,1632200001261.0
"City of Detroit, Precinct 263",353,39,2,279,0,1632200001263.0
"City of Detroit, Precinct 264",150,25,8,103,0,1632200001264.0
"City of Detroit, Precinct 265",171,14,2,130,0,1632200001265.0
"City of Detroit, Precinct 266",15,2,0,11,0,1632200001266.0
"City of Detroit, Precinct 267",78,10,2,60,0,1632200001267.0
"City of Detroit, Precinct 268",74,15,1,53,0,1632200001268.0
"City of Detroit, Precinct 269",105,7,4,79,0,1632200001269.0
"City of Detroit, Precinct 271",254,26,6,193,0,1632200001271.0
"City of Detroit, Precinct 272",21,6,1,14,0,1632200001272.0
"City of Detroit, Precinct 273",60,4,1,44,1,1632200001273.0
"City of Detroit, Precinct 275",173,26,5,125,0,1632200001275.0
"City of Detroit, Precinct 276",188,22,8,136,0,1632200001276.0
"City of Detroit, Precinct 278",142,16,6,108,0,1632200001278.0
"City of Detroit, Precinct 279",261,52,5,179,0,1632200001279.0
"City of Detroit, Precinct 280",84,9,6,54,0,1632200001280.0
"City of Detroit, Precinct 281",266,27,9,209,0,1632200001281.0
"City of Detroit, Precinct 282",245,36,9,157,0,1632200001282.0
"City of Detroit, Precinct 283",213,30,6,152,0,1632200001283.0
"City of Detroit, Precinct 285",170,17,1,135,0,1632200001285.0
"City of Detroit, Precinct 286",165,29,6,117,0,1632200001286.0
"City of Detroit, Precinct 287",95,16,8,62,0,1632200001287.0
"City of Detroit, Precinct 288",114,6,4,96,0,1632200002288.0
"City of Detroit, Precinct 289",76,7,5,60,0,1632200002289.0
"City of Detroit, Precinct 290",79,9,7,51,0,1632200002290.0
"City of Detroit, Precinct 291",172,26,2,123,0,1632200002291.0
"City of Detroit, Precinct 292",116,11,0,98,0,1632200002292.0
"City of Detroit, Precinct 293",84,10,4,56,0,1632200002293.0
"City of Detroit, Precinct 294",126,20,3,81,0,1632200002294.0
"City of Detroit, Precinct 295",173,28,3,123,1,1632200002295.0
"City of Detroit, Precinct 296",157,12,7,119,0,1632200002296.0
"City of Detroit, Precinct 297",163,18,4,119,0,1632200001297.0
"City of Detroit, Precinct 298",154,26,4,105,0,1632200001298.0
"City of Detroit, Precinct 299",130,13,7,94,0,1632200001299.0
"City of Detroit, Precinct 300",99,15,2,58,0,1632200001300.0
"City of Detroit, Precinct 301",60,4,1,40,0,1632200001301.0
"City of Detroit, Precinct 302",153,28,5,97,1,1632200001302.0
"City of Detroit, Precinct 304",68,6,1,44,0,1632200001304.0
"City of Detroit, Precinct 305",145,14,6,113,0,1632200001305.0
"City of Detroit, Precinct 306",116,20,6,75,0,1632200001306.0
"City of Detroit, Precinct 307",128,12,2,94,1,1632200001307.0
"City of Detroit, Precinct 308",217,44,6,158,0,1632200001308.0
"City of Detroit, Precinct 309",105,23,1,73,0,1632200001309.0
"City of Detroit, Precinct 310",108,16,3,81,0,1632200001310.0
"City of Detroit, Precinct 311",184,41,8,119,0,1632200001311.0
"City of Detroit, Precinct 312",196,34,2,136,0,1632200001312.0
"City of Detroit, Precinct 313",137,15,4,95,1,1632200002313.0
"City of Detroit, Precinct 315",158,18,4,116,0,1632200001315.0
"City of Detroit, Precinct 316",126,13,3,95,0,1632200001316.0
"City of Detroit, Precinct 317",72,5,0,56,0,1632200001317.0
"City of Detroit, Precinct 318",31,5,1,19,0,1632200002318.0
"City of Detroit, Precinct 319",98,10,4,69,1,1632200001319.0
"City of Detroit, Precinct 320",127,12,6,91,0,1632200001320.0
"City of Detroit, Precinct 321",60,3,1,46,0,1632200001321.0
"City of Detroit, Precinct 323",281,62,10,177,0,1632200001323.0
"City of Detroit, Precinct 324",242,55,4,169,0,1632200001324.0
"City of Detroit, Precinct 325",121,18,3,82,0,1632200001325.0
"City of Detroit, Precinct 326",284,43,10,201,0,1632200001326.0
"City of Detroit, Precinct 328",86,11,2,63,0,1632200001328.0
"City of Detroit, Precinct 329",71,5,1,50,1,1632200001329.0
"City of Detroit, Precinct 330",181,16,7,126,1,1632200007330.0
"City of Detroit, Precinct 331",129,18,2,93,0,1632200007331.0
"City of Detroit, Precinct 333",79,8,1,58,0,1632200007333.0
"City of Detroit, Precinct 334",33,2,1,25,0,1632200007334.0
"City of Detroit, Precinct 335",76,4,0,57,0,1632200007335.0
"City of Detroit, Precinct 336",122,20,6,75,0,1632200007336.0
"City of Detroit, Precinct 337",58,13,0,26,0,1632200007337.0
"City of Detroit, Precinct 338",89,11,1,58,0,1632200007338.0
"City of Detroit, Precinct 339",70,12,1,40,0,1632200007339.0
"City of Detroit, Precinct 340",34,5,0,19,0,1632200007340.0
"City of Detroit, Precinct 341",100,10,0,66,0,1632200007341.0
"City of Detroit, Precinct 342",147,25,5,86,0,1632200007342.0
"City of Detroit, Precinct 343",123,19,1,77,0,1632200007343.0
"City of Detroit, Precinct 344",102,6,4,77,0,1632200007344.0
"City of Detroit, Precinct 345",167,30,3,120,0,1632200007345.0
"City of Detroit, Precinct 346",92,9,4,71,0,1632200007346.0
"City of Detroit, Precinct 347",211,15,11,155,1,1632200007347.0
"City of Detroit, Precinct 348",109,11,1,82,0,1632200007348.0
"City of Detroit, Precinct 349",171,22,3,125,0,1632200007349.0
"City of Detroit, Precinct 350",32,9,0,15,0,1632200001350.0
"City of Detroit, Precinct 351",72,9,1,51,1,1632200001351.0
"City of Detroit, Precinct 352",175,29,6,102,0,1632200001352.0
"City of Detroit, Precinct 353",21,1,0,16,0,1632200007353.0
"City of Detroit, Precinct 355",99,9,5,59,0,1632200007355.0
"City of Detroit, Precinct 356",121,13,1,95,0,1632200007356.0
"City of Detroit, Precinct 357",171,13,5,127,0,1632200001357.0
"City of Detroit, Precinct 359",206,29,10,147,0,1632200001359.0
"City of Detroit, Precinct 360",6,1,1,4,0,1632200006360.0
"City of Detroit, Precinct 361",237,35,5,172,1,1632200001361.0
"City of Detroit, Precinct 362",46,4,2,35,0,1632200001362.0
"City of Detroit, Precinct 363",104,10,1,81,2,1632200007363.0
"City of Detroit, Precinct 364",144,13,4,106,1,1632200007364.0
"City of Detroit, Precinct 365",135,11,3,100,0,1632200007365.0
"City of Detroit, Precinct 368",99,9,6,76,0,1632200007368.0
"City of Detroit, Precinct 369",224,26,11,160,0,1632200007369.0
"City of Detroit, Precinct 370",109,12,2,81,1,1632200007370.0
"City of Detroit, Precinct 371",116,18,3,77,0,1632200007371.0
"City of Detroit, Precinct 373",115,5,2,95,0,1632200007373.0
"City of Detroit, Precinct 374",97,11,3,71,0,1632200007374.0
"City of Detroit, Precinct 375",72,10,0,52,0,1632200007375.0
"City of Detroit, Precinct 376",68,23,2,23,0,1632200007376.0
"City of Detroit, Precinct 377",64,23,4,26,0,1632200007377.0
"City of Detroit, Precinct 378",101,19,2,70,0,1632200001378.0
"City of Detroit, Precinct 379",171,14,2,136,0,1632200001379.0
"City of Detroit, Precinct 380",78,7,4,55,0,1632200007380.0
"City of Detroit, Precinct 381",138,20,9,86,0,1632200007381.0
"City of Detroit, Precinct 383",131,20,3,91,0,1632200002383.0
"City of Detroit, Precinct 384",152,26,4,101,0,1632200002384.0
"City of Detroit, Precinct 385",99,15,5,62,0,1632200002385.0
"City of Detroit, Precinct 386",111,25,3,70,0,1632200002386.0
"City of Detroit, Precinct 387",66,12,5,38,0,1632200002387.0
"City of Detroit, Precinct 389",89,12,4,67,0,1632200002389.0
"City of Detroit, Precinct 390",59,6,1,44,0,1632200002390.0
"City of Detroit, Precinct 391",2,0,0,2,0,1632200007391.0
"City of Detroit, Precinct 392",95,13,3,70,0,1632200007392.0
"City of Detroit, Precinct 393",70,7,1,50,0,1632200007393.0
